"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02473-B","sample","54.ASV26","ASV26",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV29","ASV29",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV32","ASV32",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV34","ASV34",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV35","ASV35",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV37","ASV37",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV38","ASV38",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV40","ASV40",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV47","ASV47",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV51","ASV51",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV53","ASV53",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV54","ASV54",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV56","ASV56",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV58","ASV58",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV60","ASV60",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV66","ASV66",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV82","ASV82",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV95","ASV95",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV98","ASV98",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV103","ASV103",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV110","ASV110",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV114","ASV114",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV135","ASV135",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV144","ASV144",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV147","ASV147",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV150","ASV150",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV151","ASV151",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV152","ASV152",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV155","ASV155",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV156","ASV156",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV163","ASV163",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV174","ASV174",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV175","ASV175",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV217","ASV217",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV222","ASV222",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV264","ASV264",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV274","ASV274",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV293","ASV293",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV332","ASV332",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV335","ASV335",0,"e02473","B","427","54",NA,"54"
"e02473-B","sample","54.ASV371","ASV371",0,"e02473","B","427","54",NA,"54"
"e02473-C","sample","54.ASV1","ASV1",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV2","ASV2",7,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV3","ASV3",1796,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV4","ASV4",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV6","ASV6",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV7","ASV7",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV8","ASV8",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV9","ASV9",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV11","ASV11",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV13","ASV13",1,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV14","ASV14",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV16","ASV16",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV17","ASV17",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV19","ASV19",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV20","ASV20",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV22","ASV22",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV23","ASV23",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV26","ASV26",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV29","ASV29",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV32","ASV32",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV34","ASV34",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV35","ASV35",749,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV37","ASV37",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV38","ASV38",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV40","ASV40",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV47","ASV47",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV51","ASV51",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV53","ASV53",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV54","ASV54",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV56","ASV56",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV58","ASV58",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV60","ASV60",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV66","ASV66",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV82","ASV82",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV95","ASV95",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV98","ASV98",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV103","ASV103",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV110","ASV110",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV114","ASV114",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV135","ASV135",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV144","ASV144",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV147","ASV147",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV150","ASV150",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV151","ASV151",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV152","ASV152",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV155","ASV155",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV156","ASV156",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV163","ASV163",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV174","ASV174",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV175","ASV175",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV217","ASV217",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV222","ASV222",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV264","ASV264",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV274","ASV274",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV293","ASV293",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV332","ASV332",20,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV335","ASV335",0,"e02473","C","427","54",NA,"54"
"e02473-C","sample","54.ASV371","ASV371",0,"e02473","C","427","54",NA,"54"
"e02458-A","sample","56.ASV2","ASV2",14347,"e02458","A","92","56",NA,"56"
"e02458-A","sample","56.ASV3","ASV3",11356,"e02458","A","92","56",NA,"56"
"e02458-A","sample","56.ASV8","ASV8",181,"e02458","A","92","56",NA,"56"
"e02458-A","sample","56.ASV13","ASV13",378,"e02458","A","92","56",NA,"56"
"e02462-A","sample","56.ASV2","ASV2",17139,"e02462","A","365","56",NA,"56"
"e02462-A","sample","56.ASV3","ASV3",12765,"e02462","A","365","56",NA,"56"
"e02462-A","sample","56.ASV8","ASV8",163,"e02462","A","365","56",NA,"56"
"e02462-A","sample","56.ASV13","ASV13",442,"e02462","A","365","56",NA,"56"
"e02463-A","sample","56.ASV2","ASV2",13068,"e02463","A","322","56",NA,"56"
"e02463-A","sample","56.ASV3","ASV3",9666,"e02463","A","322","56",NA,"56"
"e02463-A","sample","56.ASV8","ASV8",343,"e02463","A","322","56",NA,"56"
"e02463-A","sample","56.ASV13","ASV13",352,"e02463","A","322","56",NA,"56"
"e02458-B","sample","56.ASV2","ASV2",24543,"e02458","B","92","56",NA,"56"
"e02458-B","sample","56.ASV3","ASV3",19273,"e02458","B","92","56",NA,"56"
"e02458-B","sample","56.ASV8","ASV8",272,"e02458","B","92","56",NA,"56"
"e02458-B","sample","56.ASV13","ASV13",809,"e02458","B","92","56",NA,"56"
"e02462-B","sample","56.ASV2","ASV2",23431,"e02462","B","365","56",NA,"56"
"e02462-B","sample","56.ASV3","ASV3",14728,"e02462","B","365","56",NA,"56"
"e02462-B","sample","56.ASV8","ASV8",162,"e02462","B","365","56",NA,"56"
"e02462-B","sample","56.ASV13","ASV13",551,"e02462","B","365","56",NA,"56"
"e02463-B","sample","56.ASV2","ASV2",26253,"e02463","B","322","56",NA,"56"
"e02463-B","sample","56.ASV3","ASV3",16332,"e02463","B","322","56",NA,"56"
"e02463-B","sample","56.ASV8","ASV8",291,"e02463","B","322","56",NA,"56"
"e02463-B","sample","56.ASV13","ASV13",671,"e02463","B","322","56",NA,"56"
"e02458-C","sample","56.ASV2","ASV2",23914,"e02458","C","92","56",NA,"56"
"e02458-C","sample","56.ASV3","ASV3",18202,"e02458","C","92","56",NA,"56"
"e02458-C","sample","56.ASV8","ASV8",0,"e02458","C","92","56",NA,"56"
"e02458-C","sample","56.ASV13","ASV13",662,"e02458","C","92","56",NA,"56"
"e02462-C","sample","56.ASV2","ASV2",27606,"e02462","C","365","56",NA,"56"
"e02462-C","sample","56.ASV3","ASV3",18273,"e02462","C","365","56",NA,"56"
"e02462-C","sample","56.ASV8","ASV8",254,"e02462","C","365","56",NA,"56"
"e02462-C","sample","56.ASV13","ASV13",573,"e02462","C","365","56",NA,"56"
"e02463-C","sample","56.ASV2","ASV2",29818,"e02463","C","322","56",NA,"56"
"e02463-C","sample","56.ASV3","ASV3",17657,"e02463","C","322","56",NA,"56"
"e02463-C","sample","56.ASV8","ASV8",386,"e02463","C","322","56",NA,"56"
"e02463-C","sample","56.ASV13","ASV13",658,"e02463","C","322","56",NA,"56"
"e02480-A","sample","62.ASV2","ASV2",2860,"e02480","A","99","62",NA,"62"
"e02480-A","sample","62.ASV3","ASV3",9287,"e02480","A","99","62",NA,"62"
"e02480-A","sample","62.ASV8","ASV8",733,"e02480","A","99","62",NA,"62"
"e02480-A","sample","62.ASV13","ASV13",96,"e02480","A","99","62",NA,"62"
"e02481-A","sample","62.ASV2","ASV2",8049,"e02481","A","76","62",NA,"62"
"e02481-A","sample","62.ASV3","ASV3",17321,"e02481","A","76","62",NA,"62"
"e02481-A","sample","62.ASV8","ASV8",1368,"e02481","A","76","62",NA,"62"
"e02481-A","sample","62.ASV13","ASV13",256,"e02481","A","76","62",NA,"62"
"e02482-A","sample","62.ASV2","ASV2",3721,"e02482","A","428","62",NA,"62"
"e02482-A","sample","62.ASV3","ASV3",15966,"e02482","A","428","62",NA,"62"
"e02482-A","sample","62.ASV8","ASV8",1356,"e02482","A","428","62",NA,"62"
"e02482-A","sample","62.ASV13","ASV13",113,"e02482","A","428","62",NA,"62"
"e02480-B","sample","62.ASV2","ASV2",7923,"e02480","B","99","62",NA,"62"
"e02480-B","sample","62.ASV3","ASV3",24137,"e02480","B","99","62",NA,"62"
"e02480-B","sample","62.ASV8","ASV8",2585,"e02480","B","99","62",NA,"62"
"e02480-B","sample","62.ASV13","ASV13",231,"e02480","B","99","62",NA,"62"
"e02481-B","sample","62.ASV2","ASV2",17660,"e02481","B","76","62",NA,"62"
"e02481-B","sample","62.ASV3","ASV3",33943,"e02481","B","76","62",NA,"62"
"e02481-B","sample","62.ASV8","ASV8",3164,"e02481","B","76","62",NA,"62"
"e02481-B","sample","62.ASV13","ASV13",541,"e02481","B","76","62",NA,"62"
"e02482-B","sample","62.ASV2","ASV2",10702,"e02482","B","428","62",NA,"62"
"e02482-B","sample","62.ASV3","ASV3",35199,"e02482","B","428","62",NA,"62"
"e02482-B","sample","62.ASV8","ASV8",3078,"e02482","B","428","62",NA,"62"
"e02482-B","sample","62.ASV13","ASV13",337,"e02482","B","428","62",NA,"62"
"e02480-C","sample","62.ASV2","ASV2",7408,"e02480","C","99","62",NA,"62"
"e02480-C","sample","62.ASV3","ASV3",22592,"e02480","C","99","62",NA,"62"
"e02480-C","sample","62.ASV8","ASV8",1968,"e02480","C","99","62",NA,"62"
"e02480-C","sample","62.ASV13","ASV13",250,"e02480","C","99","62",NA,"62"
"e02481-C","sample","62.ASV2","ASV2",11836,"e02481","C","76","62",NA,"62"
"e02481-C","sample","62.ASV3","ASV3",24503,"e02481","C","76","62",NA,"62"
"e02481-C","sample","62.ASV8","ASV8",2250,"e02481","C","76","62",NA,"62"
"e02481-C","sample","62.ASV13","ASV13",374,"e02481","C","76","62",NA,"62"
"e02482-C","sample","62.ASV2","ASV2",9146,"e02482","C","428","62",NA,"62"
"e02482-C","sample","62.ASV3","ASV3",29229,"e02482","C","428","62",NA,"62"
"e02482-C","sample","62.ASV8","ASV8",3233,"e02482","C","428","62",NA,"62"
"e02482-C","sample","62.ASV13","ASV13",263,"e02482","C","428","62",NA,"62"
"e02493-A","sample","63.ASV1","ASV1",78,"e02493","A","64","63",NA,"63"
"e02493-A","sample","63.ASV2","ASV2",8244,"e02493","A","64","63",NA,"63"
"e02493-A","sample","63.ASV4","ASV4",0,"e02493","A","64","63",NA,"63"
"e02493-A","sample","63.ASV9","ASV9",2345,"e02493","A","64","63",NA,"63"
"e02493-A","sample","63.ASV11","ASV11",109,"e02493","A","64","63",NA,"63"
"e02493-A","sample","63.ASV14","ASV14",468,"e02493","A","64","63",NA,"63"
"e02494-A","sample","63.ASV1","ASV1",240,"e02494","A","36","63",NA,"63"
"e02494-A","sample","63.ASV2","ASV2",18362,"e02494","A","36","63",NA,"63"
"e02494-A","sample","63.ASV4","ASV4",0,"e02494","A","36","63",NA,"63"
"e02494-A","sample","63.ASV9","ASV9",5118,"e02494","A","36","63",NA,"63"
"e02494-A","sample","63.ASV11","ASV11",235,"e02494","A","36","63",NA,"63"
"e02494-A","sample","63.ASV14","ASV14",1926,"e02494","A","36","63",NA,"63"
"e02495-A","sample","63.ASV1","ASV1",233,"e02495","A","251","63",NA,"63"
"e02495-A","sample","63.ASV2","ASV2",14283,"e02495","A","251","63",NA,"63"
"e02495-A","sample","63.ASV4","ASV4",0,"e02495","A","251","63",NA,"63"
"e02495-A","sample","63.ASV9","ASV9",4510,"e02495","A","251","63",NA,"63"
"e02495-A","sample","63.ASV11","ASV11",247,"e02495","A","251","63",NA,"63"
"e02495-A","sample","63.ASV14","ASV14",815,"e02495","A","251","63",NA,"63"
"e02493-B","sample","63.ASV1","ASV1",63,"e02493","B","64","63",NA,"63"
"e02493-B","sample","63.ASV2","ASV2",7561,"e02493","B","64","63",NA,"63"
"e02493-B","sample","63.ASV4","ASV4",0,"e02493","B","64","63",NA,"63"
"e02493-B","sample","63.ASV9","ASV9",2260,"e02493","B","64","63",NA,"63"
"e02493-B","sample","63.ASV11","ASV11",85,"e02493","B","64","63",NA,"63"
"e02493-B","sample","63.ASV14","ASV14",350,"e02493","B","64","63",NA,"63"
"e02494-B","sample","63.ASV1","ASV1",499,"e02494","B","36","63",NA,"63"
"e02494-B","sample","63.ASV2","ASV2",24786,"e02494","B","36","63",NA,"63"
"e02494-B","sample","63.ASV4","ASV4",0,"e02494","B","36","63",NA,"63"
"e02494-B","sample","63.ASV9","ASV9",7263,"e02494","B","36","63",NA,"63"
"e02494-B","sample","63.ASV11","ASV11",321,"e02494","B","36","63",NA,"63"
"e02494-B","sample","63.ASV14","ASV14",2522,"e02494","B","36","63",NA,"63"
"e02495-B","sample","63.ASV1","ASV1",385,"e02495","B","251","63",NA,"63"
"e02495-B","sample","63.ASV2","ASV2",33434,"e02495","B","251","63",NA,"63"
"e02495-B","sample","63.ASV4","ASV4",37,"e02495","B","251","63",NA,"63"
"e02495-B","sample","63.ASV9","ASV9",10554,"e02495","B","251","63",NA,"63"
"e02495-B","sample","63.ASV11","ASV11",435,"e02495","B","251","63",NA,"63"
"e02495-B","sample","63.ASV14","ASV14",1843,"e02495","B","251","63",NA,"63"
"e02493-C","sample","63.ASV1","ASV1",103,"e02493","C","64","63",NA,"63"
"e02493-C","sample","63.ASV2","ASV2",12211,"e02493","C","64","63",NA,"63"
"e02493-C","sample","63.ASV4","ASV4",0,"e02493","C","64","63",NA,"63"
"e02493-C","sample","63.ASV9","ASV9",3594,"e02493","C","64","63",NA,"63"
"e02493-C","sample","63.ASV11","ASV11",136,"e02493","C","64","63",NA,"63"
"e02493-C","sample","63.ASV14","ASV14",716,"e02493","C","64","63",NA,"63"
"e02494-C","sample","63.ASV1","ASV1",418,"e02494","C","36","63",NA,"63"
"e02494-C","sample","63.ASV2","ASV2",37331,"e02494","C","36","63",NA,"63"
"e02494-C","sample","63.ASV4","ASV4",117,"e02494","C","36","63",NA,"63"
"e02494-C","sample","63.ASV9","ASV9",10649,"e02494","C","36","63",NA,"63"
"e02494-C","sample","63.ASV11","ASV11",604,"e02494","C","36","63",NA,"63"
"e02494-C","sample","63.ASV14","ASV14",4016,"e02494","C","36","63",NA,"63"
"e02495-C","sample","63.ASV1","ASV1",432,"e02495","C","251","63",NA,"63"
"e02495-C","sample","63.ASV2","ASV2",33602,"e02495","C","251","63",NA,"63"
"e02495-C","sample","63.ASV4","ASV4",0,"e02495","C","251","63",NA,"63"
"e02495-C","sample","63.ASV9","ASV9",11456,"e02495","C","251","63",NA,"63"
"e02495-C","sample","63.ASV11","ASV11",401,"e02495","C","251","63",NA,"63"
"e02495-C","sample","63.ASV14","ASV14",1748,"e02495","C","251","63",NA,"63"
"e02472-A","sample","70.ASV2","ASV2",867,"e02472","A","235","70",NA,"70"
"e02472-A","sample","70.ASV3","ASV3",2498,"e02472","A","235","70",NA,"70"
"e02472-A","sample","70.ASV6","ASV6",600,"e02472","A","235","70",NA,"70"
"e02472-A","sample","70.ASV8","ASV8",0,"e02472","A","235","70",NA,"70"
"e02472-A","sample","70.ASV13","ASV13",38,"e02472","A","235","70",NA,"70"
"e02478-A","sample","70.ASV2","ASV2",2134,"e02478","A","293","70",NA,"70"
"e02478-A","sample","70.ASV3","ASV3",3538,"e02478","A","293","70",NA,"70"
"e02478-A","sample","70.ASV6","ASV6",1686,"e02478","A","293","70",NA,"70"
"e02478-A","sample","70.ASV8","ASV8",0,"e02478","A","293","70",NA,"70"
"e02478-A","sample","70.ASV13","ASV13",60,"e02478","A","293","70",NA,"70"
"e02479-A","sample","70.ASV2","ASV2",4908,"e02479","A","400","70",NA,"70"
"e02479-A","sample","70.ASV3","ASV3",3630,"e02479","A","400","70",NA,"70"
"e02479-A","sample","70.ASV6","ASV6",2143,"e02479","A","400","70",NA,"70"
"e02479-A","sample","70.ASV8","ASV8",0,"e02479","A","400","70",NA,"70"
"e02479-A","sample","70.ASV13","ASV13",54,"e02479","A","400","70",NA,"70"
"e02472-B","sample","70.ASV2","ASV2",7618,"e02472","B","235","70",NA,"70"
"e02472-B","sample","70.ASV3","ASV3",18594,"e02472","B","235","70",NA,"70"
"e02472-B","sample","70.ASV6","ASV6",4081,"e02472","B","235","70",NA,"70"
"e02472-B","sample","70.ASV8","ASV8",2339,"e02472","B","235","70",NA,"70"
"e02472-B","sample","70.ASV13","ASV13",105,"e02472","B","235","70",NA,"70"
"e02478-B","sample","70.ASV2","ASV2",14184,"e02478","B","293","70",NA,"70"
"e02478-B","sample","70.ASV3","ASV3",16261,"e02478","B","293","70",NA,"70"
"e02478-B","sample","70.ASV6","ASV6",8080,"e02478","B","293","70",NA,"70"
"e02478-B","sample","70.ASV8","ASV8",0,"e02478","B","293","70",NA,"70"
"e02478-B","sample","70.ASV13","ASV13",278,"e02478","B","293","70",NA,"70"
"e02479-B","sample","70.ASV2","ASV2",12725,"e02479","B","400","70",NA,"70"
"e02479-B","sample","70.ASV3","ASV3",13166,"e02479","B","400","70",NA,"70"
"e02479-B","sample","70.ASV6","ASV6",2819,"e02479","B","400","70",NA,"70"
"e02479-B","sample","70.ASV8","ASV8",184,"e02479","B","400","70",NA,"70"
"e02479-B","sample","70.ASV13","ASV13",177,"e02479","B","400","70",NA,"70"
"e02472-C","sample","70.ASV2","ASV2",6422,"e02472","C","235","70",NA,"70"
"e02472-C","sample","70.ASV3","ASV3",19624,"e02472","C","235","70",NA,"70"
"e02472-C","sample","70.ASV6","ASV6",1082,"e02472","C","235","70",NA,"70"
"e02472-C","sample","70.ASV8","ASV8",1225,"e02472","C","235","70",NA,"70"
"e02472-C","sample","70.ASV13","ASV13",152,"e02472","C","235","70",NA,"70"
"e02478-C","sample","70.ASV2","ASV2",4955,"e02478","C","293","70",NA,"70"
"e02478-C","sample","70.ASV3","ASV3",7960,"e02478","C","293","70",NA,"70"
"e02478-C","sample","70.ASV6","ASV6",2244,"e02478","C","293","70",NA,"70"
"e02478-C","sample","70.ASV8","ASV8",0,"e02478","C","293","70",NA,"70"
"e02478-C","sample","70.ASV13","ASV13",52,"e02478","C","293","70",NA,"70"
"e02479-C","sample","70.ASV2","ASV2",11929,"e02479","C","400","70",NA,"70"
"e02479-C","sample","70.ASV3","ASV3",12345,"e02479","C","400","70",NA,"70"
"e02479-C","sample","70.ASV6","ASV6",4093,"e02479","C","400","70",NA,"70"
"e02479-C","sample","70.ASV8","ASV8",0,"e02479","C","400","70",NA,"70"
"e02479-C","sample","70.ASV13","ASV13",198,"e02479","C","400","70",NA,"70"
"e02500-A","sample","78.ASV1","ASV1",17495,"e02500","A","254","78",NA,"78"
"e02500-A","sample","78.ASV2","ASV2",0,"e02500","A","254","78",NA,"78"
"e02500-A","sample","78.ASV4","ASV4",498,"e02500","A","254","78",NA,"78"
"e02500-A","sample","78.ASV7","ASV7",872,"e02500","A","254","78",NA,"78"
"e02500-A","sample","78.ASV22","ASV22",372,"e02500","A","254","78",NA,"78"
"e02500-A","sample","78.ASV23","ASV23",401,"e02500","A","254","78",NA,"78"
"e02500-A","sample","78.ASV40","ASV40",198,"e02500","A","254","78",NA,"78"
"e02501-A","sample","78.ASV1","ASV1",21321,"e02501","A","73","78",NA,"78"
"e02501-A","sample","78.ASV2","ASV2",0,"e02501","A","73","78",NA,"78"
"e02501-A","sample","78.ASV4","ASV4",522,"e02501","A","73","78",NA,"78"
"e02501-A","sample","78.ASV7","ASV7",780,"e02501","A","73","78",NA,"78"
"e02501-A","sample","78.ASV22","ASV22",475,"e02501","A","73","78",NA,"78"
"e02501-A","sample","78.ASV23","ASV23",436,"e02501","A","73","78",NA,"78"
"e02501-A","sample","78.ASV40","ASV40",473,"e02501","A","73","78",NA,"78"
"e02500-B","sample","78.ASV1","ASV1",36659,"e02500","B","254","78",NA,"78"
"e02500-B","sample","78.ASV2","ASV2",21,"e02500","B","254","78",NA,"78"
"e02500-B","sample","78.ASV4","ASV4",1059,"e02500","B","254","78",NA,"78"
